Date,Adj Close,Close,High,Low,Open,Volume,Stock_ID,Stock_Name
2025-06-20,397.9192810058594,400.0,406.0,398.5,402.0,19669788,2308.TW,台達電
2025-06-23,397.9192810058594,400.0,403.0,396.0,396.0,6099946,2308.TW,台達電
2025-06-24,414.8308410644531,417.0,418.0,402.0,402.0,11116100,2308.TW,台達電
2025-06-25,421.2970275878906,423.5,428.5,420.0,420.0,11108825,2308.TW,台達電
2025-06-26,417.81524658203125,420.0,424.5,418.0,422.5,7336581,2308.TW,台達電
2025-06-27,421.79443359375,424.0,426.5,419.5,421.0,7345295,2308.TW,台達電
2025-06-30,410.8516540527344,413.0,425.0,413.0,420.5,5198117,2308.TW,台達電
2025-07-01,425.77362060546875,428.0,432.5,417.0,417.0,10078725,2308.TW,台達電
2025-07-02,427.26580810546875,429.5,434.5,421.0,421.5,6626261,2308.TW,台達電
2025-07-03,456.61236572265625,459.0,460.0,431.0,431.5,22317749,2308.TW,台達電
2025-07-04,454.6227722167969,457.0,461.5,450.5,451.5,14577748,2308.TW,台達電
2025-07-07,447.6591796875,450.0,458.5,448.0,452.0,8986785,2308.TW,台達電
2025-07-08,449.1513671875,451.5,455.0,446.5,450.0,10717852,2308.TW,台達電
2025-07-09,448.65399169921875,451.0,452.0,440.0,442.0,11825025,2308.TW,台達電
2025-07-10,479.9901123046875,482.5,485.5,458.0,458.0,22619776,2308.TW,台達電
2025-07-11,480.4875183105469,483.0,491.5,471.0,471.0,13587750,2308.TW,台達電
2025-07-14,470.53955078125,473.0,482.5,472.5,478.5,6912679,2308.TW,台達電
2025-07-15,491.4302978515625,494.0,496.0,480.0,483.0,15644025,2308.TW,台達電
2025-07-16,497.3990783691406,500.0,513.0,495.5,500.0,23245466,2308.TW,台達電
2025-07-17,496.404296875,499.0,503.0,490.0,494.0,9166864,2308.TW,台達電
2025-07-18,506.3522644042969,509.0,509.0,499.0,499.0,7238844,2308.TW,台達電
2025-07-21,512.321044921875,515.0,517.0,511.0,513.0,9627700,2308.TW,台達電
2025-07-22,510.33148193359375,513.0,533.0,508.0,515.0,13326683,2308.TW,台達電
2025-07-23,517.2950439453125,520.0,527.0,517.0,517.0,10567662,2308.TW,台達電
2025-07-24,515.3054809570312,518.0,519.0,508.0,515.0,9134695,2308.TW,台達電
2025-07-25,514.3106689453125,517.0,518.0,508.0,512.0,8134464,2308.TW,台達電
2025-07-28,519.28466796875,522.0,529.0,520.0,524.0,7048224,2308.TW,台達電
2025-07-29,522.26904296875,525.0,529.0,516.0,520.0,7290167,2308.TW,台達電
2025-07-30,527.2430419921875,530.0,533.0,520.0,528.0,7441150,2308.TW,台達電
2025-07-31,564.0505981445312,567.0,582.0,561.0,581.0,14290496,2308.TW,台達電
2025-08-04,589.9153442382812,593.0,594.0,578.0,579.0,11241547,2308.TW,台達電
2025-08-05,628.7124633789062,632.0,636.0,600.0,600.0,20244945,2308.TW,台達電
2025-08-06,617.7696533203125,621.0,632.0,605.0,607.0,20094089,2308.TW,台達電
2025-08-07,619.75927734375,623.0,633.0,618.0,623.0,14701639,2308.TW,台達電
2025-08-08,633.6864624023438,637.0,637.0,626.0,626.0,11940640,2308.TW,台達電
2025-08-11,634.6812133789062,638.0,643.0,628.0,635.0,9087647,2308.TW,台達電
2025-08-12,638.6604614257812,642.0,649.0,636.0,642.0,8669434,2308.TW,台達電
2025-08-13,671.48876953125,675.0,681.0,662.0,665.0,23398116,2308.TW,台達電
2025-08-14,666.5147705078125,670.0,675.0,663.0,667.0,11571094,2308.TW,台達電
2025-08-15,682.4315795898438,686.0,695.0,669.0,670.0,14052732,2308.TW,台達電
2025-08-18,684.421142578125,688.0,695.0,681.0,690.0,12090726,2308.TW,台達電
2025-08-19,657.5615844726562,661.0,691.0,660.0,683.0,12791048,2308.TW,台達電
2025-08-20,621.7488403320312,625.0,657.0,624.0,628.0,23360715,2308.TW,台達電
2025-08-21,644.6292114257812,648.0,655.0,619.0,620.0,17291029,2308.TW,台達電
2025-08-22,660.5460205078125,664.0,672.0,658.0,668.0,9862231,2308.TW,台達電
2025-08-25,672.4835815429688,676.0,685.0,667.0,680.0,9498974,2308.TW,台達電
2025-08-26,681.436767578125,685.0,685.0,672.0,675.0,10083437,2308.TW,台達電
2025-08-27,716.2546997070312,720.0,730.0,687.0,690.0,15231644,2308.TW,台達電
2025-08-28,705.3118896484375,709.0,717.0,705.0,717.0,8589429,2308.TW,台達電
2025-08-29,707.301513671875,711.0,718.0,705.0,709.0,10833614,2308.TW,台達電
2025-09-01,684.421142578125,688.0,724.0,678.0,706.0,13704967,2308.TW,台達電
2025-09-02,681.436767578125,685.0,704.0,678.0,698.0,11127649,2308.TW,台達電
2025-09-03,676.4627685546875,680.0,687.0,675.0,683.0,11506701,2308.TW,台達電
2025-09-04,687.405517578125,691.0,705.0,685.0,689.0,9965095,2308.TW,台達電
2025-09-05,722.2235107421875,726.0,726.0,711.0,720.0,14205816,2308.TW,台達電
